   354    0.69303E+00    0.50308E+00    0.21377E-01    0.41213E+00    0.00000E+00    0.41213E+00    0.67591E-01    0.21377E-01    0.16929E+04    0.95808E+00
   355    0.58457E+00    0.50448E+00    0.27016E-01    0.42536E+00    0.00000E+00    0.42536E+00    0.96074E-01    0.27016E-01    0.95196E+03    0.53874E+00
   356    0.82753E+00    0.50393E+00    0.25096E-01    0.41973E+00    0.00000E+00    0.41973E+00    0.85258E-01    0.25096E-01    0.48390E+02    0.27385E-01
   357    0.58811E+00    0.50277E+00    0.19779E-01    0.40975E+00    0.00000E+00    0.40975E+00    0.60911E-01    0.19779E-01    0.70713E+03    0.40019E+00
   358    0.75909E+00    0.50298E+00    0.20874E-01    0.41134E+00    0.00000E+00    0.41134E+00    0.65440E-01    0.20874E-01    0.24071E+02    0.13622E-01
   359    0.68013E+00    0.50186E+00    0.14499E-01    0.40434E+00    0.00000E+00    0.40434E+00    0.41436E-01    0.14499E-01    0.17670E+04    0.10000E+01
   362    0.71687E+00    0.50864E+00    0.33079E-01    0.48595E+00    0.00000E+00    0.48595E+00    0.16921E+00    0.33079E-01    0.35625E+03    0.20161E+00
   363    0.68703E+00    0.50122E+00    0.10131E-01    0.40182E+00    0.00000E+00    0.40182E+00    0.27494E-01    0.10131E-01    0.17670E+04    0.10000E+01
   365    0.59922E+00    0.50135E+00    0.10983E-01    0.40220E+00    0.00000E+00    0.40220E+00    0.30088E-01    0.10983E-01    0.17670E+04    0.10000E+01
   366    0.70669E+00    0.50137E+00    0.11206E-01    0.40232E+00    0.00000E+00    0.40232E+00    0.30781E-01    0.11206E-01    0.16092E+03    0.91069E-01
   367    0.70359E+00    0.50443E+00    0.26886E-01    0.42492E+00    0.00000E+00    0.42492E+00    0.95289E-01    0.26886E-01    0.12245E+04    0.69299E+00
   368    0.58556E+00    0.50325E+00    0.22144E-01    0.41343E+00    0.00000E+00    0.41343E+00    0.70964E-01    0.22144E-01    0.21735E+03    0.12301E+00
   369    0.69371E+00    0.50853E+00    0.33075E-01    0.48408E+00    0.00000E+00    0.48408E+00    0.16757E+00    0.33075E-01    0.17670E+04    0.10000E+01
   370    0.70165E+00    0.50856E+00    0.33077E-01    0.48447E+00    0.00000E+00    0.48447E+00    0.16791E+00    0.33077E-01    0.93764E+03    0.53064E+00
